Release date,Product Family,Product,Platform,Impact,Severity,Article,Article,Supercedence: Supercedence,Download,Download,Build Number,Details,Details,Base Score,Temporal Score,Vector String,Assigning CNA
"Nov 9, 2021",Microsoft Office,Microsoft Office 2019 for 64-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-41368,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41368,6.1,5.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Microsoft Office,Microsoft Office 2019 for 32-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-41368,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41368,6.1,5.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Microsoft Office,Microsoft Office LTSC 2021 for 32-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-41368,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41368,6.1,5.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Microsoft Office,Microsoft Office LTSC 2021 for 64-bit editions,,Remote Code Execution,Important,Click to Run,https://docs.microsoft.com/en-us/officeupdates/microsoft365-apps-security-updates,,Security Update,,,CVE-2021-41368,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41368,6.1,5.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:L/I:H/A:N/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5007247,https://support.microsoft.com/help/5007247,5006714,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007247,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5007255,https://support.microsoft.com/help/5007255,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007255,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012 R2,,Elevation of Privilege,Important,5007247,https://support.microsoft.com/help/5007247,5006714,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007247,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012 R2,,Elevation of Privilege,Important,5007255,https://support.microsoft.com/help/5007255,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007255,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5007260,https://support.microsoft.com/help/5007260,5006739,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007260,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5007245,https://support.microsoft.com/help/5007245,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007245,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012,,Elevation of Privilege,Important,5007260,https://support.microsoft.com/help/5007260,5006739,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007260,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2012,,Elevation of Privilege,Important,5007245,https://support.microsoft.com/help/5007245,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007245,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5007236,https://support.microsoft.com/help/5007236,5006743,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007236,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,5007233,https://support.microsoft.com/help/5007233,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007233,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5007236,https://support.microsoft.com/help/5007236,5006743,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007236,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5007233,https://support.microsoft.com/help/5007233,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007233,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5007263,https://support.microsoft.com/help/5007263,5006736,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007263,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5007246,https://support.microsoft.com/help/5007246,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007246,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5007263,https://support.microsoft.com/help/5007263,5006736,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007263,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for x64-based Systems Service Pack 2,,Elevation of Privilege,Important,5007246,https://support.microsoft.com/help/5007246,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007246,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5007263,https://support.microsoft.com/help/5007263,5006736,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007263,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Elevation of Privilege,Important,5007246,https://support.microsoft.com/help/5007246,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007246,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5007263,https://support.microsoft.com/help/5007263,5006736,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007263,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows Server 2008 for 32-bit Systems Service Pack 2,,Elevation of Privilege,Important,5007246,https://support.microsoft.com/help/5007246,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007246,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows RT 8.1,,Elevation of Privilege,Important,5007247,https://support.microsoft.com/help/5007247,5006714,Monthly Rollup,,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,5007247,https://support.microsoft.com/help/5007247,5006714,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007247,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,5007255,https://support.microsoft.com/help/5007255,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007255,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,5007247,https://support.microsoft.com/help/5007247,5006714,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007247,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,5007255,https://support.microsoft.com/help/5007255,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007255,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5007236,https://support.microsoft.com/help/5007236,5006743,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007236,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,5007233,https://support.microsoft.com/help/5007233,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007233,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,5007236,https://support.microsoft.com/help/5007236,5006743,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007236,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",ESU,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,5007233,https://support.microsoft.com/help/5007233,,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007233,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2016  (Server Core installation),,Elevation of Privilege,Important,5007192,https://support.microsoft.com/help/5007192,5006669,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007192,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2016,,Elevation of Privilege,Important,5007192,https://support.microsoft.com/help/5007192,5006669,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007192,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,5007192,https://support.microsoft.com/help/5007192,5006669,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007192,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,5007192,https://support.microsoft.com/help/5007192,5006669,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007192,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 for x64-based Systems,,Elevation of Privilege,Important,5007207,https://support.microsoft.com/help/5007207,5006675,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007207,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 for 32-bit Systems,,Elevation of Privilege,Important,5007207,https://support.microsoft.com/help/5007207,5006675,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007207,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 11 for ARM64-based Systems,,Elevation of Privilege,Important,5007215,https://support.microsoft.com/help/5007215,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007215,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 11 for x64-based Systems,,Elevation of Privilege,Important,5007215,https://support.microsoft.com/help/5007215,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007215,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,"Windows Server, version 20H2 (Server Core Installation)",,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 20H2 for ARM64-based Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 20H2 for 32-bit Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 20H2 for x64-based Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,"Windows Server, version 2004 (Server Core installation)",,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 2004 for x64-based Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 2004 for ARM64-based Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 2004 for 32-bit Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5007205,https://support.microsoft.com/help/5007205,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007205,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2022,,Elevation of Privilege,Important,5007205,https://support.microsoft.com/help/5007205,,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007205,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 21H1 for 32-bit Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 21H1 for ARM64-based Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 21H1 for x64-based Systems,,Elevation of Privilege,Important,5007186,https://support.microsoft.com/help/5007186,5006670,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007186,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 1909 for ARM64-based Systems,,Elevation of Privilege,Important,5007189,https://support.microsoft.com/help/5007189,5006667,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007189,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 1909 for x64-based Systems,,Elevation of Privilege,Important,5007189,https://support.microsoft.com/help/5007189,5006667,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007189,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 1909 for 32-bit Systems,,Elevation of Privilege,Important,5007189,https://support.microsoft.com/help/5007189,5006667,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007189,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2019  (Server Core installation),,Elevation of Privilege,Important,5007206,https://support.microsoft.com/help/5007206,5006672,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007206,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows Server 2019,,Elevation of Privilege,Important,5007206,https://support.microsoft.com/help/5007206,5006672,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007206,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
"Nov 9, 2021",Windows,Windows 10 Version 1809 for ARM64-based Systems,,Elevation of Privilege,Important,5007206,https://support.microsoft.com/help/5007206,5006672,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5007206,,CVE-2021-41367,https://msrc.microsoft.com//update-guide/vulnerability/CVE-2021-41367,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,Microsoft
